timesteps,total_reward,kl_divergence,entropy_loss,clip_fraction,step_reward,pipe_changes,cumulative_pipe_changes,cumulative_budget,pressure_deficit,demand_satisfaction,cost_of_intervention,simulation_success,weighted_cost,weighted_pd,weighted_demand,action_taken
29500,0.998058,0.0024352246,-0.3359427415765822,0.03154296875,0.9980580369992518,0,757036.2623632925,0.0,1.0,4854.907501870799,True,0.3980580369992517,0.3,0.3,83,0
29600,0.09980465,0.0024352246,-0.3359427415765822,0.03154296875,0.09980464940838829,0,-864597.5551677448,0.0,1.0,4883.764790292705,True,0.39804649408388293,0.3,0.3,83,0
29671,0.0,0.0024352246,-0.3359427415765822,0.03154296875,0.0,0,-1002703.9490130624,0.0,1.0,4882.843482416317,True,0.3980468626070335,0.3,0.3,83,0
29700,0.5519735,0.0024352246,-0.3359427415765822,0.03154296875,0.5519735322642294,1,13744737.785509814,1488.1953681945795,0.05762192954310187,290725.4482703982,True,0.2837098206918407,0.26826371157238865,0.0,84,2
29800,0.6667808,0.0024352246,-0.3359427415765822,0.03154296875,0.6667808231142518,0,11502225.948368259,1467.2110389709467,0.055947009099584104,4825.966605337048,True,0.39806961335786517,0.26871120975638657,0.0,84,0
29900,0.6777858,0.0024352246,-0.3359427415765822,0.03154296875,0.677785840771284,0,9176391.074522242,953.5301193237309,0.051773626043622185,4699.487112087501,True,0.39812020515516505,0.27966563561611896,0.0,84,0
30000,0.6895512,0.0024352246,-0.3359427415765822,0.03154296875,0.6895511950638782,0,5026045.04764329,401.85894527435295,0.051718596167359174,4697.554794258883,True,0.39812097808229646,0.2914302169815818,0.0,84,0
30100,0.9981357,0.0024352246,-0.3359427415765822,0.03154296875,0.9981356621121975,0,2173558.446596651,0.0,1.0,4660.844719506345,True,0.3981356621121975,0.3,0.3,84,0
30200,0.91232896,0.0024352246,-0.3359427415765822,0.03154296875,0.9123289670591028,0,561907.7321907409,44.98551456451416,0.7336428274114382,4796.51906387095,True,0.39808139237445167,0.29904066811670305,0.21520690656794808,84,0
30300,0.09126562,0.0024352246,-0.3359427415765822,0.03154296875,0.09126561817597673,0,-855984.8976381216,31.840241355895998,0.7337775407536502,4786.514037670804,True,0.3980853943849317,0.2993209956804923,0.2152497916943433,84,0
30352,0.0,0.0024352246,-0.3359427415765822,0.03154296875,0.0,0,-1000336.5392914047,0.0,1.0,4660.206029181928,True,0.3981359175883272,0.3,0.3,84,0
30400,0.9982096,0.0024352246,-0.3359427415765822,0.03154296875,0.9982095701314608,0,11284461.513567684,0.0,1.0,4476.07467134787,True,0.39820957013146085,0.3,0.3,84,0
30500,0.998131,0.0024352246,-0.3359427415765822,0.03154296875,0.998130974968279,0,6876930.291164765,0.0,1.0,4672.562579302636,True,0.398130974968279,0.3,0.3,84,0
30600,0.99810934,0.0024352246,-0.3359427415765822,0.03154296875,0.9981093349380437,0,2814304.219412402,0.0,1.0,4726.6626548911345,True,0.39810933493804357,0.3,0.3,84,0
30700,0.9980603,0.0024352246,-0.3359427415765822,0.03154296875,0.9980602809948911,0,2263728.973333721,0.0,1.0,4849.297512772248,True,0.3980602809948911,0.3,0.3,84,0
